Date,Open,High,Low,Close,Volume
10/15/2018 16:00:00,153.32,155.57,152.55,153.52,15433521
10/16/2018 16:00:00,155.4,159.46,155.01,158.78,19180095
10/17/2018 16:00:00,159.56,160.49,157.95,159.42,17592003
10/18/2018 16:00:00,158.51,158.66,153.28,154.92,21675084
10/19/2018 16:00:00,155.86,157.35,153.55,154.05,19761347
10/22/2018 16:00:00,154.76,157.34,154.46,154.78,15424658
10/23/2018 16:00:00,151.22,154.77,150.85,154.39,19095032
10/24/2018 16:00:00,154.28,154.65,145.6,146.04,27744597
10/25/2018 16:00:00,147.73,152.21,147,150.95,22105696
10/26/2018 16:00:00,145.82,149,143.8,145.37,31303341
10/29/2018 16:00:00,148.5,148.83,139.03,142.09,31336784
10/30/2018 16:00:00,139.94,146.64,139.74,146.22,50528278
10/31/2018 16:00:00,155,156.4,148.96,151.79,60101251
11/1/2018 16:00:00,151.52,152.75,149.35,151.75,25640786
11/2/2018 16:00:00,151.8,154.13,148.96,150.35,24708695
11/5/2018 16:00:00,150.1,150.19,147.44,148.68,15969849
11/6/2018 16:00:00,149.31,150.97,148,149.94,16667124
11/7/2018 16:00:00,151.57,153.01,149.83,151.53,21877372
11/8/2018 16:00:00,150.49,150.94,146.74,147.87,24145814
11/9/2018 16:00:00,146.75,147.76,144.07,144.96,17326898
11/12/2018 16:00:00,144.48,145.04,140.49,141.55,18542123
11/13/2018 16:00:00,142,144.88,141.62,142.16,15141710
11/14/2018 16:00:00,143.7,145.58,141.55,144.22,22068384
11/15/2018 16:00:00,142.33,144.84,140.83,143.85,30320280
11/16/2018 16:00:00,141.07,141.77,137.77,139.53,37250560
11/19/2018 16:00:00,137.61,137.75,131.21,131.55,44362729
11/20/2018 16:00:00,127.03,134.16,126.85,132.43,41939475
11/21/2018 16:00:00,134.4,137.19,134.13,134.82,25469735
11/23/2018 13:00:00,133.65,134.5,131.26,131.73,11886128
11/26/2018 16:00:00,133,137,132.78,136.38,24263640
11/27/2018 16:00:00,135.75,136.61,133.71,135,20750318
11/28/2018 16:00:00,136.28,136.79,131.85,136.76,29847505
11/29/2018 16:00:00,135.92,139.99,135.66,138.68,24238713
11/30/2018 16:00:00,138.26,140.97,137.36,140.61,25732577
12/3/2018 16:00:00,143,143.68,140.76,141.09,24819226
12/4/2018 16:00:00,140.73,143.39,137.16,137.93,30307400
12/6/2018 16:00:00,133.82,139.7,133.67,139.63,28218145
12/7/2018 16:00:00,139.25,140.87,136.66,137.42,21195460
12/10/2018 16:00:00,139.6,143.05,139.01,141.85,26422173
12/11/2018 16:00:00,143.88,143.88,141.1,142.08,20300349
12/12/2018 16:00:00,143.08,147.19,142.51,144.5,23696936
12/13/2018 16:00:00,145.57,145.85,143.19,145.01,18148610
12/14/2018 16:00:00,143.34,146.01,142.51,144.06,21785820
12/17/2018 16:00:00,143.08,144.92,138.42,140.19,24333959
12/18/2018 16:00:00,141.08,145.93,139.83,143.66,24709084
12/19/2018 16:00:00,141.21,144.91,132.5,133.24,57404894
12/20/2018 16:00:00,130.7,135.57,130,133.4,40297944
12/21/2018 16:00:00,133.39,134.9,123.42,124.95,56901491
12/24/2018 13:00:00,123.1,129.74,123.02,124.06,22066002
12/26/2018 16:00:00,126,134.24,125.89,134.18,39723370
12/27/2018 16:00:00,132.44,134.99,129.67,134.52,31202509
12/28/2018 16:00:00,135.34,135.92,132.2,133.2,22627569
12/31/2018 16:00:00,134.45,134.64,129.95,131.09,24625308
1/2/2019 16:00:00,128.99,137.51,128.56,135.68,28146193
1/3/2019 16:00:00,134.69,137.17,131.12,131.74,22717948
1/4/2019 16:00:00,134.01,138,133.75,137.95,29002059
1/7/2019 16:00:00,137.56,138.87,135.91,138.05,20089337
1/8/2019 16:00:00,139.89,143.14,139.54,142.53,26263793
1/9/2019 16:00:00,142.95,144.7,141.27,144.23,22205879
1/10/2019 16:00:00,143.08,144.56,140.84,144.2,16125004
1/11/2019 16:00:00,143.15,145.36,142.57,143.8,12908031
1/14/2019 16:00:00,142,146.57,141.27,145.39,20520278
1/15/2019 16:00:00,146.01,150.68,145.99,148.95,24068822
1/16/2019 16:00:00,149,149.65,147,147.54,18025714
1/17/2019 16:00:00,146.95,149,146.5,148.3,15787914
1/18/2019 16:00:00,149.75,152.43,148.55,150.04,31029612
1/22/2019 16:00:00,149.2,151.53,146.37,147.57,22378694
1/23/2019 16:00:00,148.28,148.8,143.06,144.3,20098415
1/24/2019 16:00:00,144.64,146.44,142.52,145.83,20955518
1/25/2019 16:00:00,147.48,149.83,146.54,149.01,22250954
1/28/2019 16:00:00,148.05,148.96,146.21,147.47,15508483
1/29/2019 16:00:00,148.09,148.1,143.43,144.19,17631953
1/30/2019 16:00:00,146.22,150.95,145.7,150.42,44613240
1/31/2019 16:00:00,165.6,171.68,165,166.69,77233602
2/1/2019 16:00:00,165.84,169.1,165.66,165.71,30806513
2/4/2019 16:00:00,165.7,169.3,163.62,169.25,20036470
2/5/2019 16:00:00,169.15,171.98,168.69,171.16,22556985
2/6/2019 16:00:00,171.2,172.47,169.27,170.49,13281161
2/7/2019 16:00:00,168.2,169.24,165.25,166.38,17517609
2/8/2019 16:00:00,164.47,167.37,164.21,167.33,12561422
2/11/2019 16:00:00,167.9,168.3,165.08,165.79,12811176
2/12/2019 16:00:00,166.86,168.34,164.5,165.04,16292290
2/13/2019 16:00:00,165.38,166.22,163.73,164.07,14205146
2/14/2019 16:00:00,163.19,164.87,162.25,163.95,12755151
2/15/2019 16:00:00,164.51,164.7,160.86,162.5,15504415
2/19/2019 16:00:00,160.5,164.15,160.33,162.29,14345390
2/20/2019 16:00:00,162.25,163.72,161.25,162.56,11770692
2/21/2019 16:00:00,161.93,162.24,159.59,160.04,15607828
2/22/2019 16:00:00,160.58,162.41,160.31,161.89,15858468
2/25/2019 16:00:00,163.07,166.07,162.9,164.62,18737106
2/26/2019 16:00:00,164.34,166.24,163.8,164.13,13784063
2/27/2019 16:00:00,162.9,163.93,160.41,162.81,12697485
2/28/2019 16:00:00,162.37,163.5,160.86,161.45,11114185
